Graph Nodes:
TNK1;TNK2;TNK3;TNK4;TNK5;TNK6;TNK7;TNK8;TNK9;TNK10;TNK11;TNK12;TNK13;TNK14;TNK15;TNK16;TNK17;TNK18;TNK19;TNK20;TNK22;TNK23;TNK26;TNK32;TNK33;TNK41;TNK42;TNK56;TNK57;TNK29;TNK38;TNK50;TNK51;TNK52;TNK66;TNK67;TNK35;TNK44;B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;B12;B14;B15;B16;B17;B18;B19;B20;B21;B22;B23;B26;B32;B41;B42;B56;B57;B29;B30;B38;B39;B51;B35;B63;B44;B81;B84;Epi1;Epi2;Epi3;Epi4;Epi5;Epi6;Epi7;Epi8;Epi9;Epi10;Epi11;Epi12;Epi13;Epi14;Epi15;Epi16;Epi17;Epi18;Epi19;Epi20;Epi21;Epi22;Epi23;Epi24;Epi25;Epi26;Epi32;Epi34;Epi41;Epi42;Epi43;Epi56;Epi57;Epi58;Epi40;Epi50;Epi35;Epi36;Epi49;Epi62;Epi64;Epi74;Epi75;Epi76;Epi44;Epi45;Epi46;Epi72;Epi73;Epi80;Epi81;Epi82;Epi53;Epi55;Epi68;Epi77;Epi78;Epi79;Epi85;Mye1;Mye2;Mye3;Mye4;Mye5;Mye6;Mye7;Mye8;Mye9;Mye10;Mye11;Mye12;Mye13;Mye14;Mye15;Mye16;Mye17;Mye18;Mye19;Mye20;Mye21;Mye22;Mye23;Mye24;Mye25;Mye26;Mye32;Mye33;Mye41;Mye42;Mye43;Mye56;Mye57;Mye58;Mye50;Mye52;Mye35;Mye47;Mye48;Mye62;Mye63;Mye74;Mye59;Mye71;Mye72;Mye73;Mye53;Mye54;Mye68;Mye77;Mye84;Stromal1;Stromal2;Stromal3;Stromal4;Stromal5;Stromal6;Stromal7;Stromal8;Stromal9;Stromal10;Stromal11;Stromal12;Stromal13;Stromal14;Stromal15;Stromal16;Stromal17;Stromal18;Stromal19;Stromal20;Stromal21;Stromal22;Stromal23;Stromal24;Stromal26;Stromal27;Stromal28;Stromal32;Stromal34;Stromal41;Stromal42;Stromal43;Stromal56;Stromal58;Stromal40;Stromal65;Stromal66;Stromal35;Stromal37;Stromal48;Stromal49;Stromal62;Stromal63;Stromal64;Stromal44;Stromal45;Stromal59;Stromal61;Stromal73;Stromal80;Stromal54;Stromal55;Stromal68;Stromal78;Stromal85

Graph Edges:
1. B1 --> B3 dd nl
2. B10 --> Mye15 dd nl
3. B10 --> Stromal7 dd nl
4. B10 --> TNK3 dd nl
5. B11 --> Epi25 dd nl
6. B12 --> Mye23 dd nl
7. B12 --> TNK51 dd nl
8. B14 --> B39 dd nl
9. B14 --> Epi53 dd nl
10. B15 --> B16 dd nl
11. B15 --> Mye62 dd nl
12. B16 --> Mye14 dd nl
13. B17 --> Mye54 dd nl
14. B17 --> Mye74 dd nl
15. B2 --> Epi12 dd nl
16. B26 --> B15 dd nl
17. B26 --> Mye18 dd nl
18. B3 --> Mye1 dd nl
19. B3 --> Mye17 dd nl
20. B30 --> B10 dd nl
21. B30 --> Epi49 dd nl
22. B30 --> Stromal64 dd nl
23. B32 --> B10 dd nl
24. B35 --> TNK66 dd nl
25. B38 --> B35 dd nl
26. B39 --> Mye68 dd nl
27. B39 --> Stromal10 dd nl
28. B44 --> Mye48 dd nl
29. B44 --> Stromal85 dd nl
30. B51 --> Epi23 dd nl
31. B56 --> B26 dd nl
32. B56 --> Mye22 dd nl
33. B56 --> Stromal21 dd nl
34. B6 --> Mye62 dd nl
35. B6 --> TNK8 dd nl
36. B7 --> B2 dd nl
37. B8 --> Epi21 dd nl
38. B81 --> Epi3 dd nl
39. B9 --> TNK26 dd nl
40. Epi1 --> Epi24 dd nl
41. Epi1 --> Epi4 dd nl
42. Epi11 --> Epi75 dd nl
43. Epi12 --> Epi35 dd nl
44. Epi12 --> Mye33 dd nl
45. Epi13 --> Epi20 dd nl
46. Epi13 --> Epi80 dd nl
47. Epi14 --> Epi17 dd nl
48. Epi15 --> Stromal20 dd nl
49. Epi16 --> Epi49 dd nl
50. Epi16 --> TNK16 dd nl
51. Epi17 --> Epi42 dd nl
52. Epi18 --> Epi44 dd nl
53. Epi18 --> Epi50 dd nl
54. Epi18 --> Epi77 dd nl
55. Epi18 --> Mye3 dd nl
56. Epi18 --> Stromal32 dd nl
57. Epi19 --> Mye10 dd nl
58. Epi20 --> Epi34 dd nl
59. Epi21 --> Epi58 dd nl
60. Epi21 --> Mye26 dd nl
61. Epi22 --> Epi53 dd nl
62. Epi22 --> Epi78 dd nl
63. Epi22 --> Epi82 dd nl
64. Epi24 --> Epi44 dd nl
65. Epi25 --> Epi22 dd nl
66. Epi25 --> Epi55 dd nl
67. Epi26 --> Epi15 dd nl
68. Epi3 --> Epi19 dd nl
69. Epi3 --> Epi62 dd nl
70. Epi3 --> Epi64 dd nl
71. Epi32 --> Epi55 dd nl
72. Epi32 --> Epi7 dd nl
73. Epi34 --> Epi18 dd nl
74. Epi34 --> Epi57 dd nl
75. Epi34 --> Epi72 dd nl
76. Epi35 --> Epi14 dd nl
77. Epi36 --> Epi13 dd nl
78. Epi36 --> Epi76 dd nl
79. Epi36 --> Mye4 dd nl
80. Epi36 --> Mye84 dd nl
81. Epi4 --> Epi43 dd nl
82. Epi4 --> Stromal26 dd nl
83. Epi41 --> Epi34 dd nl
84. Epi41 --> Stromal17 dd nl
85. Epi41 --> TNK67 dd nl
86. Epi44 --> B8 dd nl
87. Epi45 --> Epi73 dd nl
88. Epi45 --> Stromal63 dd nl
89. Epi46 --> Mye13 dd nl
90. Epi49 --> Epi25 dd nl
91. Epi5 --> TNK6 dd nl
92. Epi50 --> Epi5 dd nl
93. Epi53 --> Stromal10 dd nl
94. Epi53 --> Stromal11 dd nl
95. Epi53 --> Stromal62 dd nl
96. Epi55 --> Epi74 dd nl
97. Epi56 --> Stromal24 dd nl
98. Epi56 --> Stromal61 dd nl
99. Epi57 --> Epi50 dd nl
100. Epi6 --> B32 dd nl
101. Epi6 --> B81 dd nl
102. Epi6 --> Mye47 dd nl
103. Epi62 --> Epi80 dd nl
104. Epi64 --> Epi16 dd nl
105. Epi64 --> Epi41 dd nl
106. Epi7 --> Epi57 dd nl
107. Epi7 --> Stromal63 dd nl
108. Epi72 --> Epi46 dd nl
109. Epi72 --> Mye10 dd nl
110. Epi72 --> Stromal80 dd nl
111. Epi73 --> Stromal1 dd nl
112. Epi73 --> Stromal15 dd nl
113. Epi73 --> Stromal80 dd nl
114. Epi74 --> Epi73 dd nl
115. Epi74 --> Mye10 dd nl
116. Epi75 --> Epi21 dd nl
117. Epi75 --> Mye18 dd nl
118. Epi77 --> Stromal61 dd nl
119. Epi78 --> Epi36 dd nl
120. Epi78 --> Mye16 dd nl
121. Epi8 --> Epi26 dd nl
122. Epi8 --> Mye20 dd nl
123. Epi80 --> Epi72 dd nl
124. Epi81 --> B17 dd nl
125. Epi81 --> Mye42 dd nl
126. Epi81 --> Mye53 dd nl
127. Epi82 --> Epi11 dd nl
128. Epi82 --> Epi45 dd nl
129. Epi82 --> Stromal44 dd nl
130. Epi82 --> Stromal59 dd nl
131. Mye1 --> B84 dd nl
132. Mye1 --> Mye3 dd nl
133. Mye11 --> Mye32 dd nl
134. Mye11 --> Mye6 dd nl
135. Mye12 --> B38 dd nl
136. Mye12 --> Stromal13 dd nl
137. Mye13 --> Mye1 dd nl
138. Mye14 --> TNK6 dd nl
139. Mye15 --> B4 dd nl
140. Mye15 --> TNK1 dd nl
141. Mye17 --> Epi14 dd nl
142. Mye18 --> Stromal80 dd nl
143. Mye19 --> Stromal10 dd nl
144. Mye2 --> Mye8 dd nl
145. Mye20 --> Mye32 dd nl
146. Mye20 --> Stromal19 dd nl
147. Mye22 --> Mye5 dd nl
148. Mye23 --> Mye33 dd nl
149. Mye23 --> Mye35 dd nl
150. Mye24 --> Mye73 dd nl
151. Mye24 --> Stromal78 dd nl
152. Mye25 --> Mye48 dd nl
153. Mye25 --> Stromal54 dd nl
154. Mye26 --> Stromal55 dd nl
155. Mye3 --> B7 dd nl
156. Mye3 --> Epi4 dd nl
157. Mye32 --> Epi11 dd nl
158. Mye32 --> TNK16 dd nl
159. Mye33 --> Mye58 dd nl
160. Mye35 --> Epi85 dd nl
161. Mye35 --> Mye14 dd nl
162. Mye35 --> TNK5 dd nl
163. Mye4 --> Mye26 dd nl
164. Mye4 --> Stromal16 dd nl
165. Mye41 --> Mye11 dd nl
166. Mye42 --> Mye50 dd nl
167. Mye43 --> Stromal23 dd nl
168. Mye47 --> B30 dd nl
169. Mye47 --> B56 dd nl
170. Mye47 --> Mye2 dd nl
171. Mye48 --> Mye54 dd nl
172. Mye48 --> Stromal48 dd nl
173. Mye5 --> Mye62 dd nl
174. Mye5 --> TNK8 dd nl
175. Mye50 --> Stromal66 dd nl
176. Mye53 --> Mye47 dd nl
177. Mye54 --> B6 dd nl
178. Mye58 --> Stromal18 dd nl
179. Mye6 --> Mye7 dd nl
180. Mye6 --> Stromal9 dd nl
181. Mye62 --> Stromal44 dd nl
182. Mye68 --> Epi1 dd nl
183. Mye68 --> Mye23 dd nl
184. Mye7 --> TNK26 dd nl
185. Mye71 --> TNK57 dd nl
186. Mye73 --> B9 dd nl
187. Mye74 --> TNK7 dd nl
188. Mye77 --> B35 dd nl
189. Mye77 --> Mye72 dd nl
190. Mye8 --> Mye41 dd nl
191. Mye8 --> Stromal2 dd nl
192. Mye84 --> B51 dd nl
193. Stromal1 --> Stromal17 dd nl
194. Stromal12 --> Stromal9 dd nl
195. Stromal13 --> Stromal65 dd nl
196. Stromal14 --> Stromal35 dd nl
197. Stromal15 --> Stromal43 dd nl
198. Stromal16 --> Stromal24 dd nl
199. Stromal16 --> Stromal34 dd nl
200. Stromal18 --> Stromal34 dd nl
201. Stromal2 --> Stromal1 dd nl
202. Stromal20 --> TNK4 dd nl
203. Stromal21 --> B14 dd nl
204. Stromal21 --> Epi32 dd nl
205. Stromal22 --> B44 dd nl
206. Stromal23 --> Stromal20 dd nl
207. Stromal23 --> Stromal3 dd nl
208. Stromal26 --> Stromal8 dd nl
209. Stromal27 --> Mye12 dd nl
210. Stromal27 --> Stromal35 dd nl
211. Stromal3 --> B12 dd nl
212. Stromal3 --> Stromal14 dd nl
213. Stromal32 --> Stromal59 dd nl
214. Stromal34 --> Mye52 dd nl
